datetime,consumption
2016-10-06 19:00:00,2638.0
2016-10-06 19:30:00,2616.0
2016-10-06 20:00:00,1398.0
2016-10-06 20:30:00,1485.0
2016-10-06 21:00:00,1821.0
2016-10-06 21:30:00,885.0
2016-10-06 22:00:00,422.0
2016-10-06 22:30:00,260.0
2016-10-06 23:00:00,261.0
2016-10-06 23:30:00,238.0
2016-10-07 00:00:00,213.0
2016-10-07 00:30:00,266.0
2016-10-07 01:00:00,211.0
2016-10-07 01:30:00,243.0
2016-10-07 02:00:00,230.0
2016-10-07 02:30:00,210.0
2016-10-07 03:00:00,263.0
2016-10-07 03:30:00,211.0
2016-10-07 04:00:00,222.0
2016-10-07 04:30:00,252.0
2016-10-07 05:00:00,210.0
2016-10-07 05:30:00,259.0
2016-10-07 06:00:00,208.0
2016-10-07 06:30:00,220.0
2016-10-07 07:00:00,765.0
2016-10-07 07:30:00,731.0
2016-10-07 08:00:00,271.0
2016-10-07 08:30:00,204.0
2016-10-07 09:00:00,254.0
2016-10-07 09:30:00,204.0
2016-10-07 10:00:00,205.0
2016-10-07 10:30:00,255.0
2016-10-07 11:00:00,203.0
2016-10-07 11:30:00,236.0
2016-10-07 12:00:00,222.0
2016-10-07 12:30:00,204.0
2016-10-07 13:00:00,262.0
2016-10-07 13:30:00,204.0
2016-10-07 14:00:00,203.0
2016-10-07 14:30:00,252.0
2016-10-07 15:00:00,204.0
2016-10-07 15:30:00,208.0
2016-10-07 16:00:00,772.0
2016-10-07 16:30:00,2109.0
2016-10-07 17:00:00,1414.0
2016-10-07 17:30:00,2854.0
2016-10-07 18:00:00,2238.0
2016-10-07 18:30:00,2885.0
2016-10-07 19:00:00,2762.0
2016-10-07 19:30:00,2749.0
2016-10-07 20:00:00,1723.0
2016-10-07 20:30:00,5951.0
2016-10-07 21:00:00,3527.0
2016-10-07 21:30:00,2254.0
2016-10-07 22:00:00,1354.0
2016-10-07 22:30:00,439.0
2016-10-07 23:00:00,345.0
2016-10-07 23:30:00,273.0
2016-10-08 00:00:00,215.0
2016-10-08 00:30:00,258.0
2016-10-08 01:00:00,209.0
2016-10-08 01:30:00,208.0
2016-10-08 02:00:00,260.0
2016-10-08 02:30:00,209.0
2016-10-08 03:00:00,209.0
2016-10-08 03:30:00,255.0
2016-10-08 04:00:00,209.0
2016-10-08 04:30:00,243.0
2016-10-08 05:00:00,221.0
2016-10-08 05:30:00,207.0
2016-10-08 06:00:00,266.0
2016-10-08 06:30:00,232.0
2016-10-08 07:00:00,937.0
2016-10-08 07:30:00,2216.0
2016-10-08 08:00:00,2266.0
2016-10-08 08:30:00,2313.0
2016-10-08 09:00:00,1942.0
2016-10-08 09:30:00,1493.0
2016-10-08 10:00:00,1245.0
2016-10-08 10:30:00,1276.0
2016-10-08 11:00:00,309.0
2016-10-08 11:30:00,336.0
2016-10-08 12:00:00,208.0
2016-10-08 12:30:00,874.0
2016-10-08 13:00:00,3650.0
2016-10-08 13:30:00,2452.0
2016-10-08 14:00:00,2411.0
2016-10-08 14:30:00,2271.0
2016-10-08 15:00:00,715.0
2016-10-08 15:30:00,278.0
2016-10-08 16:00:00,252.0
2016-10-08 16:30:00,373.0
2016-10-08 17:00:00,295.0
2016-10-08 17:30:00,1371.0
2016-10-08 18:00:00,969.0
2016-10-08 18:30:00,3414.0
2016-10-08 19:00:00,1732.0
2016-10-08 19:30:00,2639.0
2016-10-08 20:00:00,2065.0
2016-10-08 20:30:00,1721.0
2016-10-08 21:00:00,1785.0
2016-10-08 21:30:00,1478.0
2016-10-08 22:00:00,3746.0
2016-10-08 22:30:00,1074.0
2016-10-08 23:00:00,1709.0
2016-10-08 23:30:00,434.0
2016-10-09 00:00:00,322.0
2016-10-09 00:30:00,378.0
2016-10-09 01:00:00,321.0
2016-10-09 01:30:00,321.0
2016-10-09 02:00:00,378.0
2016-10-09 02:30:00,322.0
2016-10-09 03:00:00,348.0
2016-10-09 03:30:00,345.0
2016-10-09 04:00:00,317.0
2016-10-09 04:30:00,370.0
2016-10-09 05:00:00,318.0
2016-10-09 05:30:00,317.0
2016-10-09 06:00:00,625.0
2016-10-09 06:30:00,515.0
2016-10-09 07:00:00,792.0
2016-10-09 07:30:00,695.0
2016-10-09 08:00:00,271.0
2016-10-09 08:30:00,277.0
2016-10-09 09:00:00,362.0
2016-10-09 09:30:00,267.0
2016-10-09 10:00:00,247.0
2016-10-09 10:30:00,283.0
2016-10-09 11:00:00,256.0
2016-10-09 11:30:00,260.0
2016-10-09 12:00:00,259.0
2016-10-09 12:30:00,244.0
2016-10-09 13:00:00,297.0
2016-10-09 13:30:00,243.0
2016-10-09 14:00:00,246.0
2016-10-09 14:30:00,270.0
2016-10-09 15:00:00,219.0
2016-10-09 15:30:00,242.0
2016-10-09 16:00:00,338.0
2016-10-09 16:30:00,1341.0
2016-10-09 17:00:00,1452.0
2016-10-09 17:30:00,1219.0
2016-10-09 18:00:00,3058.0
2016-10-09 18:30:00,2884.0
2016-10-09 19:00:00,876.0
2016-10-09 19:30:00,1056.0
2016-10-09 20:00:00,2253.0
2016-10-09 20:30:00,2906.0
2016-10-09 21:00:00,3195.0
2016-10-09 21:30:00,1577.0
2016-10-09 22:00:00,1265.0
2016-10-09 22:30:00,721.0
2016-10-09 23:00:00,1580.0
2016-10-09 23:30:00,285.0
2016-10-10 00:00:00,316.0
2016-10-10 00:30:00,274.0
2016-10-10 01:00:00,269.0
2016-10-10 01:30:00,322.0
2016-10-10 02:00:00,268.0
2016-10-10 02:30:00,284.0
2016-10-10 03:00:00,304.0
2016-10-10 03:30:00,268.0
2016-10-10 04:00:00,317.0
2016-10-10 04:30:00,268.0
2016-10-10 05:00:00,267.0
2016-10-10 05:30:00,317.0
2016-10-10 06:00:00,226.0
2016-10-10 06:30:00,584.0
2016-10-10 07:00:00,704.0
2016-10-10 07:30:00,662.0
2016-10-10 08:00:00,322.0
2016-10-10 08:30:00,213.0
2016-10-10 09:00:00,213.0
2016-10-10 09:30:00,262.0
2016-10-10 10:00:00,220.0
2016-10-10 10:30:00,214.0
2016-10-10 11:00:00,264.0
2016-10-10 11:30:00,217.0
2016-10-10 12:00:00,213.0
2016-10-10 12:30:00,255.0
2016-10-10 13:00:00,222.0
2016-10-10 13:30:00,214.0
2016-10-10 14:00:00,554.0
2016-10-10 14:30:00,1204.0
2016-10-10 15:00:00,1308.0
2016-10-10 15:30:00,2231.0
2016-10-10 16:00:00,2347.0
2016-10-10 16:30:00,519.0
2016-10-10 17:00:00,1875.0
2016-10-10 17:30:00,657.0
2016-10-10 18:00:00,1301.0
2016-10-10 18:30:00,1810.0
2016-10-10 19:00:00,2232.0
2016-10-10 19:30:00,2394.0
2016-10-10 20:00:00,2103.0
2016-10-10 20:30:00,1068.0
2016-10-10 21:00:00,1117.0
2016-10-10 21:30:00,835.0
2016-10-10 22:00:00,863.0
2016-10-10 22:30:00,787.0
2016-10-10 23:00:00,906.0
2016-10-10 23:30:00,758.0
2016-10-11 00:00:00,505.0
2016-10-11 00:30:00,437.0
2016-10-11 01:00:00,226.0
2016-10-11 01:30:00,270.0
2016-10-11 02:00:00,220.0
2016-10-11 02:30:00,224.0
2016-10-11 03:00:00,315.0
2016-10-11 03:30:00,271.0
2016-10-11 04:00:00,304.0
2016-10-11 04:30:00,284.0
2016-10-11 05:00:00,268.0
2016-10-11 05:30:00,317.0
2016-10-11 06:00:00,268.0
2016-10-11 06:30:00,268.0
2016-10-11 07:00:00,314.0
2016-10-11 07:30:00,265.0
2016-10-11 08:00:00,263.0
2016-10-11 08:30:00,312.0
2016-10-11 09:00:00,254.0
2016-10-11 09:30:00,466.0
2016-10-11 10:00:00,458.0
2016-10-11 10:30:00,1562.0
2016-10-11 11:00:00,798.0
2016-10-11 11:30:00,336.0
2016-10-11 12:00:00,1389.0
2016-10-11 12:30:00,4332.0
2016-10-11 13:00:00,3308.0
2016-10-11 13:30:00,1712.0
2016-10-11 14:00:00,544.0
2016-10-11 14:30:00,303.0
2016-10-11 15:00:00,1478.0
2016-10-11 15:30:00,2418.0
2016-10-11 16:00:00,2763.0
2016-10-11 16:30:00,2036.0
2016-10-11 17:00:00,1242.0
2016-10-11 17:30:00,730.0
2016-10-11 18:00:00,1959.0
2016-10-11 18:30:00,2999.0
2016-10-11 19:00:00,2875.0
2016-10-11 19:30:00,2260.0
2016-10-11 20:00:00,1516.0
2016-10-11 20:30:00,1161.0
2016-10-11 21:00:00,1337.0
2016-10-11 21:30:00,1271.0
2016-10-11 22:00:00,1304.0
2016-10-11 22:30:00,1231.0
2016-10-11 23:00:00,1350.0
2016-10-11 23:30:00,1323.0
2016-10-12 00:00:00,1134.0
2016-10-12 00:30:00,1031.0
2016-10-12 01:00:00,758.0
2016-10-12 01:30:00,566.0
2016-10-12 02:00:00,278.0
2016-10-12 02:30:00,219.0
2016-10-12 03:00:00,248.0
2016-10-12 03:30:00,239.0
2016-10-12 04:00:00,217.0
2016-10-12 04:30:00,269.0
2016-10-12 05:00:00,217.0
2016-10-12 05:30:00,217.0
2016-10-12 06:00:00,266.0
2016-10-12 06:30:00,227.0
2016-10-12 07:00:00,228.0
2016-10-12 07:30:00,255.0
2016-10-12 08:00:00,215.0
2016-10-12 08:30:00,263.0
2016-10-12 09:00:00,226.0
2016-10-12 09:30:00,217.0
2016-10-12 10:00:00,891.0
2016-10-12 10:30:00,3239.0
2016-10-12 11:00:00,6340.0
2016-10-12 11:30:00,5283.0
2016-10-12 12:00:00,4786.0
2016-10-12 12:30:00,1145.0
2016-10-12 13:00:00,1990.0
2016-10-12 13:30:00,1142.0
2016-10-12 14:00:00,586.0
2016-10-12 14:30:00,1615.0
2016-10-12 15:00:00,748.0
2016-10-12 15:30:00,1541.0
2016-10-12 16:00:00,356.0
2016-10-12 16:30:00,389.0
2016-10-12 17:00:00,837.0
2016-10-12 17:30:00,1714.0
2016-10-12 18:00:00,1964.0
2016-10-12 18:30:00,1676.0
2016-10-12 19:00:00,859.0
2016-10-12 19:30:00,1079.0
2016-10-12 20:00:00,1263.0
2016-10-12 20:30:00,929.0
2016-10-12 21:00:00,1352.0
2016-10-12 21:30:00,3390.0
2016-10-12 22:00:00,1381.0
2016-10-12 22:30:00,327.0
2016-10-12 23:00:00,224.0
2016-10-12 23:30:00,262.0
2016-10-13 00:00:00,240.0
2016-10-13 00:30:00,224.0
2016-10-13 01:00:00,280.0
2016-10-13 01:30:00,222.0
2016-10-13 02:00:00,250.0
2016-10-13 02:30:00,248.0
2016-10-13 03:00:00,222.0
2016-10-13 03:30:00,272.0
2016-10-13 04:00:00,221.0
2016-10-13 04:30:00,221.0
2016-10-13 05:00:00,272.0
2016-10-13 05:30:00,220.0
2016-10-13 06:00:00,258.0
2016-10-13 06:30:00,749.0
2016-10-13 07:00:00,937.0
2016-10-13 07:30:00,1389.0
2016-10-13 08:00:00,320.0
2016-10-13 08:30:00,301.0
2016-10-13 09:00:00,279.0
2016-10-13 09:30:00,224.0
2016-10-13 10:00:00,261.0
2016-10-13 10:30:00,216.0
2016-10-13 11:00:00,238.0
2016-10-13 11:30:00,243.0
2016-10-13 12:00:00,218.0
2016-10-13 12:30:00,265.0
2016-10-13 13:00:00,219.0
2016-10-13 13:30:00,443.0
2016-10-13 14:00:00,611.0
2016-10-13 14:30:00,2400.0
2016-10-13 15:00:00,2298.0
2016-10-13 15:30:00,3115.0
2016-10-13 16:00:00,2451.0
2016-10-13 16:30:00,1142.0
2016-10-13 17:00:00,2584.0
2016-10-13 17:30:00,2128.0
2016-10-13 18:00:00,3474.0
2016-10-13 18:30:00,1501.0
2016-10-13 19:00:00,3242.0
2016-10-13 19:30:00,1539.0
2016-10-13 20:00:00,3416.0
2016-10-13 20:30:00,2184.0
2016-10-13 21:00:00,2528.0
2016-10-13 21:30:00,1483.0
2016-10-13 22:00:00,1329.0
2016-10-13 22:30:00,438.0
2016-10-13 23:00:00,339.0
2016-10-13 23:30:00,294.0
2016-10-14 00:00:00,235.0
2016-10-14 00:30:00,245.0
2016-10-14 01:00:00,274.0
2016-10-14 01:30:00,232.0
2016-10-14 02:00:00,283.0
2016-10-14 02:30:00,232.0
2016-10-14 03:00:00,247.0
2016-10-14 03:30:00,269.0
2016-10-14 04:00:00,232.0
2016-10-14 04:30:00,280.0
2016-10-14 05:00:00,231.0
2016-10-14 05:30:00,245.0
2016-10-14 06:00:00,264.0
2016-10-14 06:30:00,229.0
2016-10-14 07:00:00,739.0
2016-10-14 07:30:00,552.0
2016-10-14 08:00:00,407.0
2016-10-14 08:30:00,310.0
2016-10-14 09:00:00,246.0
2016-10-14 09:30:00,259.0
2016-10-14 10:00:00,229.0
2016-10-14 10:30:00,276.0
2016-10-14 11:00:00,227.0
2016-10-14 11:30:00,231.0
2016-10-14 12:00:00,270.0
2016-10-14 12:30:00,227.0
2016-10-14 13:00:00,276.0
2016-10-14 13:30:00,227.0
2016-10-14 14:00:00,225.0
2016-10-14 14:30:00,273.0
2016-10-14 15:00:00,226.0
2016-10-14 15:30:00,253.0
2016-10-14 16:00:00,346.0
2016-10-14 16:30:00,1275.0
2016-10-14 17:00:00,2088.0
2016-10-14 17:30:00,717.0
2016-10-14 18:00:00,1210.0
2016-10-14 18:30:00,1510.0
2016-10-14 19:00:00,1247.0
2016-10-14 19:30:00,2052.0
2016-10-14 20:00:00,2392.0
2016-10-14 20:30:00,3441.0
2016-10-14 21:00:00,2027.0
2016-10-14 21:30:00,1742.0
2016-10-14 22:00:00,472.0
2016-10-14 22:30:00,272.0
2016-10-14 23:00:00,279.0
2016-10-14 23:30:00,231.0
2016-10-15 00:00:00,282.0
2016-10-15 00:30:00,232.0
2016-10-15 01:00:00,231.0
2016-10-15 01:30:00,277.0
2016-10-15 02:00:00,231.0
2016-10-15 02:30:00,279.0
2016-10-15 03:00:00,232.0
2016-10-15 03:30:00,241.0
2016-10-15 04:00:00,268.0
2016-10-15 04:30:00,231.0
2016-10-15 05:00:00,276.0
2016-10-15 05:30:00,231.0
2016-10-15 06:00:00,243.0
2016-10-15 06:30:00,263.0
2016-10-15 07:00:00,525.0
2016-10-15 07:30:00,1055.0
2016-10-15 08:00:00,563.0
2016-10-15 08:30:00,478.0
2016-10-15 09:00:00,1284.0
2016-10-15 09:30:00,551.0
2016-10-15 10:00:00,331.0
2016-10-15 10:30:00,274.0
2016-10-15 11:00:00,229.0
2016-10-15 11:30:00,227.0
2016-10-15 12:00:00,277.0
2016-10-15 12:30:00,227.0
2016-10-15 13:00:00,257.0
2016-10-15 13:30:00,349.0
2016-10-15 14:00:00,1577.0
2016-10-15 14:30:00,2348.0
2016-10-15 15:00:00,1584.0
2016-10-15 15:30:00,1182.0
2016-10-15 16:00:00,1193.0
2016-10-15 16:30:00,366.0
2016-10-15 17:00:00,1610.0
2016-10-15 17:30:00,2048.0
2016-10-15 18:00:00,2048.0
2016-10-15 18:30:00,843.0
2016-10-15 19:00:00,748.0
2016-10-15 19:30:00,1878.0
2016-10-15 20:00:00,3064.0
2016-10-15 20:30:00,5352.0
2016-10-15 21:00:00,4569.0
2016-10-15 21:30:00,2152.0
2016-10-15 22:00:00,415.0
2016-10-15 22:30:00,266.0
2016-10-15 23:00:00,266.0
2016-10-15 23:30:00,232.0
2016-10-16 00:00:00,290.0
2016-10-16 00:30:00,230.0
2016-10-16 01:00:00,284.0
2016-10-16 01:30:00,228.0
2016-10-16 02:00:00,261.0
2016-10-16 02:30:00,248.0
2016-10-16 03:00:00,236.0
2016-10-16 03:30:00,280.0
2016-10-16 04:00:00,229.0
2016-10-16 04:30:00,276.0
2016-10-16 05:00:00,229.0
2016-10-16 05:30:00,246.0
2016-10-16 06:00:00,256.0
2016-10-16 06:30:00,227.0
2016-10-16 07:00:00,870.0
2016-10-16 07:30:00,948.0
2016-10-16 08:00:00,314.0
2016-10-16 08:30:00,226.0
2016-10-16 09:00:00,275.0
2016-10-16 09:30:00,225.0
2016-10-16 10:00:00,258.0
2016-10-16 10:30:00,256.0
2016-10-16 11:00:00,224.0
2016-10-16 11:30:00,284.0
2016-10-16 12:00:00,223.0
2016-10-16 12:30:00,264.0
2016-10-16 13:00:00,230.0
2016-10-16 13:30:00,223.0
2016-10-16 14:00:00,268.0
2016-10-16 14:30:00,223.0
2016-10-16 15:00:00,260.0
2016-10-16 15:30:00,231.0
2016-10-16 16:00:00,338.0
2016-10-16 16:30:00,1617.0
2016-10-16 17:00:00,1503.0
2016-10-16 17:30:00,2882.0
2016-10-16 18:00:00,3965.0
2016-10-16 18:30:00,2760.0
2016-10-16 19:00:00,2358.0
2016-10-16 19:30:00,4173.0
2016-10-16 20:00:00,1854.0
2016-10-16 20:30:00,2854.0
2016-10-16 21:00:00,2699.0
2016-10-16 21:30:00,1533.0
2016-10-16 22:00:00,1655.0
2016-10-16 22:30:00,512.0
2016-10-16 23:00:00,252.0
2016-10-16 23:30:00,281.0
2016-10-17 00:00:00,228.0
2016-10-17 00:30:00,281.0
2016-10-17 01:00:00,228.0
2016-10-17 01:30:00,238.0
2016-10-17 02:00:00,265.0
2016-10-17 02:30:00,228.0
2016-10-17 03:00:00,273.0
2016-10-17 03:30:00,227.0
2016-10-17 04:00:00,260.0
2016-10-17 04:30:00,240.0
2016-10-17 05:00:00,227.0
2016-10-17 05:30:00,271.0
2016-10-17 06:00:00,226.0
2016-10-17 06:30:00,663.0
2016-10-17 07:00:00,886.0
2016-10-17 07:30:00,906.0
2016-10-17 08:00:00,289.0
2016-10-17 08:30:00,218.0
2016-10-17 09:00:00,263.0
2016-10-17 09:30:00,219.0
2016-10-17 10:00:00,314.0
2016-10-17 10:30:00,312.0
2016-10-17 11:00:00,248.0
2016-10-17 11:30:00,1554.0
2016-10-17 12:00:00,1136.0
2016-10-17 12:30:00,458.0
2016-10-17 13:00:00,1159.0
2016-10-17 13:30:00,470.0
2016-10-17 14:00:00,260.0
2016-10-17 14:30:00,218.0
2016-10-17 15:00:00,505.0
2016-10-17 15:30:00,3625.0
2016-10-17 16:00:00,2224.0
2016-10-17 16:30:00,675.0
2016-10-17 17:00:00,334.0
2016-10-17 17:30:00,414.0
2016-10-17 18:00:00,3759.0
2016-10-17 18:30:00,3721.0
2016-10-17 19:00:00,2047.0
2016-10-17 19:30:00,1737.0
2016-10-17 20:00:00,2573.0
2016-10-17 20:30:00,2430.0
2016-10-17 21:00:00,2632.0
2016-10-17 21:30:00,1769.0
2016-10-17 22:00:00,1795.0
2016-10-17 22:30:00,1091.0
2016-10-17 23:00:00,984.0
2016-10-17 23:30:00,865.0
2016-10-18 00:00:00,974.0
2016-10-18 00:30:00,322.0
2016-10-18 01:00:00,250.0
2016-10-18 01:30:00,266.0
2016-10-18 02:00:00,234.0
2016-10-18 02:30:00,279.0
2016-10-18 03:00:00,235.0
2016-10-18 03:30:00,273.0
2016-10-18 04:00:00,229.0
2016-10-18 04:30:00,252.0
2016-10-18 05:00:00,249.0
2016-10-18 05:30:00,229.0
2016-10-18 06:00:00,273.0
2016-10-18 06:30:00,229.0
2016-10-18 07:00:00,271.0
2016-10-18 07:30:00,231.0
2016-10-18 08:00:00,547.0
2016-10-18 08:30:00,2243.0
2016-10-18 09:00:00,2858.0
2016-10-18 09:30:00,657.0
2016-10-18 10:00:00,2121.0
2016-10-18 10:30:00,5359.0
2016-10-18 11:00:00,4318.0
2016-10-18 11:30:00,4802.0
2016-10-18 12:00:00,5711.0
2016-10-18 12:30:00,3240.0
2016-10-18 13:00:00,3034.0
2016-10-18 13:30:00,3132.0
2016-10-18 14:00:00,1858.0
2016-10-18 14:30:00,1675.0
2016-10-18 15:00:00,1074.0
2016-10-18 15:30:00,274.0
2016-10-18 16:00:00,552.0
2016-10-18 16:30:00,561.0
2016-10-18 17:00:00,1050.0
2016-10-18 17:30:00,1180.0
2016-10-18 18:00:00,3396.0
2016-10-18 18:30:00,2221.0
2016-10-18 19:00:00,4814.0
2016-10-18 19:30:00,2540.0
2016-10-18 20:00:00,2008.0
2016-10-18 20:30:00,1898.0
2016-10-18 21:00:00,1573.0
2016-10-18 21:30:00,890.0
2016-10-18 22:00:00,855.0
2016-10-18 22:30:00,628.0
2016-10-18 23:00:00,361.0
2016-10-18 23:30:00,381.0
2016-10-19 00:00:00,336.0
2016-10-19 00:30:00,383.0
2016-10-19 01:00:00,340.0
2016-10-19 01:30:00,352.0
2016-10-19 02:00:00,865.0
2016-10-19 02:30:00,268.0
2016-10-19 03:00:00,260.0
2016-10-19 03:30:00,240.0
2016-10-19 04:00:00,267.0
2016-10-19 04:30:00,221.0
2016-10-19 05:00:00,265.0
2016-10-19 05:30:00,222.0
2016-10-19 06:00:00,221.0
2016-10-19 06:30:00,264.0
2016-10-19 07:00:00,221.0
2016-10-19 07:30:00,260.0
2016-10-19 08:00:00,227.0
2016-10-19 08:30:00,220.0
2016-10-19 09:00:00,261.0
2016-10-19 09:30:00,410.0
2016-10-19 10:00:00,440.0
2016-10-19 10:30:00,3420.0
2016-10-19 11:00:00,3487.0
2016-10-19 11:30:00,2320.0
2016-10-19 12:00:00,2692.0
2016-10-19 12:30:00,4839.0
2016-10-19 13:00:00,3088.0
2016-10-19 13:30:00,2274.0
2016-10-19 14:00:00,3213.0
2016-10-19 14:30:00,5748.0
2016-10-19 15:00:00,3915.0
2016-10-19 15:30:00,7490.0
2016-10-19 16:00:00,4410.0
2016-10-19 16:30:00,4125.0
2016-10-19 17:00:00,4039.0
2016-10-19 17:30:00,6554.0
2016-10-19 18:00:00,3507.0
2016-10-19 18:30:00,5930.0
2016-10-19 19:00:00,3926.0
2016-10-19 19:30:00,4003.0
2016-10-19 20:00:00,2711.0
2016-10-19 20:30:00,3116.0
2016-10-19 21:00:00,2950.0
2016-10-19 21:30:00,1021.0
2016-10-19 22:00:00,732.0
2016-10-19 22:30:00,384.0
2016-10-19 23:00:00,269.0
2016-10-19 23:30:00,233.0
2016-10-20 00:00:00,281.0
2016-10-20 00:30:00,232.0
2016-10-20 01:00:00,273.0
2016-10-20 01:30:00,228.0
2016-10-20 02:00:00,240.0
2016-10-20 02:30:00,257.0
2016-10-20 03:00:00,226.0
2016-10-20 03:30:00,269.0
2016-10-20 04:00:00,225.0
2016-10-20 04:30:00,244.0
2016-10-20 05:00:00,248.0
2016-10-20 05:30:00,223.0
2016-10-20 06:00:00,268.0
2016-10-20 06:30:00,666.0
2016-10-20 07:00:00,889.0
2016-10-20 07:30:00,2275.0
2016-10-20 08:00:00,1115.0
2016-10-20 08:30:00,254.0
2016-10-20 09:00:00,264.0
2016-10-20 09:30:00,226.0
2016-10-20 10:00:00,267.0
2016-10-20 10:30:00,221.0
2016-10-20 11:00:00,221.0
2016-10-20 11:30:00,264.0
2016-10-20 12:00:00,220.0
2016-10-20 12:30:00,245.0
2016-10-20 13:00:00,239.0
2016-10-20 13:30:00,220.0
2016-10-20 14:00:00,263.0
2016-10-20 14:30:00,220.0
2016-10-20 15:00:00,220.0
2016-10-20 15:30:00,263.0
2016-10-20 16:00:00,1040.0
2016-10-20 16:30:00,1990.0
2016-10-20 17:00:00,3464.0
2016-10-20 17:30:00,1520.0
2016-10-20 18:00:00,2075.0
2016-10-20 18:30:00,2420.0
2016-10-20 19:00:00,5524.0
2016-10-20 19:30:00,4328.0
2016-10-20 20:00:00,4153.0
2016-10-20 20:30:00,1217.0
2016-10-20 21:00:00,1456.0
2016-10-20 21:30:00,1605.0
2016-10-20 22:00:00,514.0
2016-10-20 22:30:00,406.0
2016-10-20 23:00:00,348.0
2016-10-20 23:30:00,371.0
2016-10-21 00:00:00,323.0
2016-10-21 00:30:00,325.0
2016-10-21 01:00:00,366.0
2016-10-21 01:30:00,322.0
2016-10-21 02:00:00,343.0
2016-10-21 02:30:00,345.0
2016-10-21 03:00:00,323.0
2016-10-21 03:30:00,358.0
2016-10-21 04:00:00,330.0
2016-10-21 04:30:00,322.0
2016-10-21 05:00:00,366.0
2016-10-21 05:30:00,321.0
2016-10-21 06:00:00,316.0
2016-10-21 06:30:00,321.0
2016-10-21 07:00:00,342.0
2016-10-21 07:30:00,851.0
2016-10-21 08:00:00,472.0
2016-10-21 08:30:00,399.0
2016-10-21 09:00:00,1741.0
2016-10-21 09:30:00,2891.0
2016-10-21 10:00:00,959.0
2016-10-21 10:30:00,323.0
2016-10-21 11:00:00,223.0
2016-10-21 11:30:00,257.0
2016-10-21 12:00:00,233.0
2016-10-21 12:30:00,222.0
2016-10-21 13:00:00,269.0
2016-10-21 13:30:00,224.0
2016-10-21 14:00:00,222.0
2016-10-21 14:30:00,1088.0
2016-10-21 15:00:00,4804.0
2016-10-21 15:30:00,5419.0
2016-10-21 16:00:00,973.0
2016-10-21 16:30:00,558.0
2016-10-21 17:00:00,1233.0
2016-10-21 17:30:00,749.0
2016-10-21 18:00:00,1154.0
2016-10-21 18:30:00,3751.0
2016-10-21 19:00:00,1932.0
2016-10-21 19:30:00,2475.0
2016-10-21 20:00:00,2158.0
2016-10-21 20:30:00,2483.0
2016-10-21 21:00:00,1428.0
2016-10-21 21:30:00,1310.0
2016-10-21 22:00:00,1849.0
2016-10-21 22:30:00,472.0
2016-10-21 23:00:00,332.0
2016-10-21 23:30:00,310.0
2016-10-22 00:00:00,229.0
2016-10-22 00:30:00,230.0
2016-10-22 01:00:00,270.0
2016-10-22 01:30:00,226.0
2016-10-22 02:00:00,263.0
2016-10-22 02:30:00,236.0
2016-10-22 03:00:00,226.0
2016-10-22 03:30:00,272.0
2016-10-22 04:00:00,226.0
2016-10-22 04:30:00,227.0
2016-10-22 05:00:00,274.0
2016-10-22 05:30:00,227.0
2016-10-22 06:00:00,365.0
2016-10-22 06:30:00,488.0
2016-10-22 07:00:00,777.0
2016-10-22 07:30:00,863.0
2016-10-22 08:00:00,277.0
2016-10-22 08:30:00,222.0
2016-10-22 09:00:00,267.0
2016-10-22 09:30:00,222.0
2016-10-22 10:00:00,249.0
2016-10-22 10:30:00,241.0
2016-10-22 11:00:00,222.0
2016-10-22 11:30:00,267.0
2016-10-22 12:00:00,223.0
2016-10-22 12:30:00,222.0
2016-10-22 13:00:00,268.0
2016-10-22 13:30:00,430.0
2016-10-22 14:00:00,885.0
2016-10-22 14:30:00,1204.0
2016-10-22 15:00:00,2061.0
2016-10-22 15:30:00,1056.0
2016-10-22 16:00:00,1631.0
2016-10-22 16:30:00,1818.0
2016-10-22 17:00:00,1364.0
2016-10-22 17:30:00,581.0
2016-10-22 18:00:00,643.0
2016-10-22 18:30:00,956.0
2016-10-22 19:00:00,781.0
2016-10-22 19:30:00,1313.0
2016-10-22 20:00:00,3268.0
2016-10-22 20:30:00,3546.0
2016-10-22 21:00:00,1493.0
2016-10-22 21:30:00,1527.0
2016-10-22 22:00:00,1851.0
2016-10-22 22:30:00,1692.0
2016-10-22 23:00:00,319.0
2016-10-22 23:30:00,232.0
2016-10-23 00:00:00,260.0
2016-10-23 00:30:00,245.0
2016-10-23 01:00:00,229.0
2016-10-23 01:30:00,271.0
2016-10-23 02:00:00,229.0
2016-10-23 02:30:00,271.0
2016-10-23 03:00:00,229.0
2016-10-23 03:30:00,256.0
2016-10-23 04:00:00,242.0
2016-10-23 04:30:00,227.0
2016-10-23 05:00:00,267.0
2016-10-23 05:30:00,226.0
2016-10-23 06:00:00,261.0
2016-10-23 06:30:00,235.0
2016-10-23 07:00:00,858.0
2016-10-23 07:30:00,1068.0
2016-10-23 08:00:00,332.0
2016-10-23 08:30:00,295.0
2016-10-23 09:00:00,223.0
2016-10-23 09:30:00,267.0
2016-10-23 10:00:00,240.0
2016-10-23 10:30:00,236.0
2016-10-23 11:00:00,251.0
2016-10-23 11:30:00,224.0
2016-10-23 12:00:00,265.0
2016-10-23 12:30:00,223.0
2016-10-23 13:00:00,254.0
2016-10-23 13:30:00,233.0
2016-10-23 14:00:00,222.0
